Node,Max Depth (ft)
SMH47992,12.33355837722885
SMH47993,15.478409491209279
SMH47996,16.010077352309196
SMH47999,14.023697700306101
SMH48002,12.586624092476388
SMH48006,30.918576107154372
SMH48012,16.69705187807262
SMH48013,16.203888787082903
SMH48017,27.84024507740095
SMH48018,10.9235270771566
SMH48019,18.479388708591276
SMH48021,17.610925266012664
SMH48022,23.043963428010862
SMH48024,25.635665346499955
SMH48028,25.506614991331492
SMH48032,42.01056571427221
SMH48037,21.208385809056466
SMH48046,8.936023650513569
SMH48048,8.488970732374586
SMH48049,10.145627107490654
SMH48052,20.298248639027175
SMH48065,9.79725641343208
SMH48068,9.687922958377928
SMH48077,19.316241852811
SMH48078,19.068360939012603
SMH48079,17.289411230266168
SMH48082,25.639531479613822
SMH48089,32.200100000000006
SMH48093,21.480156777200236
SMH48099,11.309631040794798
SMH48105,24.334066635046486
SMH48124,22.790765264691032
SMH48132,23.690363536442362
SMH48164,27.089122132046384
SMH48167,18.089322217525584
SMH48177,27.39059686521175
SMH48189,27.6079540826643
SMH48197,8.907351411838782
SMH48203,32.98625229601221
SMH48211,14.220370248006574
SMH48222,35.27341933326077
SMH48225,27.203497453210023
SMH48233,48.091937367513
SMH48241,26.7399
SMH48244,14.503130261295412
SMH48247,43.623980638834446
SMH48252,11.444496746645061
SMH48255,9.837883104214578
SMH48272,1.0712385313014834
SMH48277,22.406827235398858
SMH48283,18.719546789183173
SMH48284,11.768674285270087
SMH48285,14.840869716219402
SMH48289,22.3401
SMH48302,12.731751117967665
SMH48304,14.961292721004629
SMH48306,26.057567428783365
SMH48308,1.3173614854048301
SMH48322,20.038566186224756
SMH48328,0.8053111922691731
SMH48330,15.852503926885568
SMH48332,25.205372334674244
SMH48344,0.9714297988801359
SMH48350,15.910171633587847
SMH48358,1.8270901107659
SMH48360,19.263192184973327
SMH48364,6.099699192975024
SMH48365,17.70700971048394
SMH48367,14.760375920374244
SMH48387,7.343543413964376
SMH48388,8.35572255115398
SMH48389,0.0
SMH48398,21.983707449165678
SMH48414,17.436293673173648
SMH48415,18.066236227091956
SMH48419,8.845825714730635
SMH48420,0.6494741459215163
SMH48424,22.1799
SMH48433,12.624669302493698
SMH48442,10.964697592165058
SMH48445,12.552372539931943
SMH48446,13.43390244916732
SMH48448,10.581136306236456
SMH48449,23.804582506810696
SMH48450,21.60838302055922
SMH48456,16.546432007424166
SMH48459,19.129919619522326
SMH48464,12.3901
SMH48468,27.0301
SMH48481,33.341203857973234
SMH48482,1.1391085356118733
SMH48491,32.00981015871339
SMH48518,22.35246836175007
SMH48520,6.168730634866242
SMH48521,23.701976989687388
SMH48522,18.98505030141274
SMH48529,18.98116034738534
SMH48539,20.64631848538896
SMH48553,13.944168019717305
SMH48564,17.831531407702798
SMH48570,18.640178005219205
SMH48572,20.989641767470513
SMH48574,17.4301
SMH48575,21.141261356780323
SMH48582,17.42119554545414
SMH48614,13.4201
SMH48626,15.801336322417491
SMH48628,19.3985501950091
SMH48632,8.987160040586739
SMH48634,14.880280171989511
SMH48636,64.9053298142274
SMH48640,11.99025706788748
SMH48653,21.010295215934406
SMH48660,11.698658507666268
SMH48672,19.640858237950404
SMH48675,22.310134954707728
SMH48678,17.438763608566717
SMH48679,20.315185800981283
SMH48680,27.021768165108032
SMH48690,0.0
SMH48697,28.6099
SMH48702,15.9401
SMH48710,28.370252708282393
SMH48711,19.350134384166537
SMH48712,10.670310769993286
SMH48713,42.16209344747115
SMH48731,13.33046050326102
SMH48742,20.85590888592703
SMH48745,14.252909618558578
SMH48752,23.652309846447945
SMH48757,24.461289950140213
SMH48764,18.981214264048486
SMH48773,27.321986895252667
SMH48776,65.21827827157048
SMH48780,15.890817090786323
SMH48781,15.88719639286613
SMH48795,22.947542526853184
SMH48805,25.3901
SMH48807,15.375897636514761
SMH48809,5.9767447082951595
SMH48828,14.020154876280024
SMH48839,48.68386217239775
SMH48862,19.71217190936536
SMH48865,1.4849167130321779
SMH48878,38.013539058146726
SMH48880,45.715595291471075
SMH48883,17.811535855253375
SMH48884,18.315378707387545
SMH48887,39.179326252762735
SMH48895,15.66054914236328
SMH48899,0.0
SMH48900,1.2426070772483424
SMH48902,11.071626975235468
SMH48904,10.322851659195063
SMH48916,15.804951319831208
SMH48932,25.42168100249818
SMH48933,13.394221881377888
SMH48938,21.020643880882446
SMH48939,14.07477489614818
SMH48940,11.928818300886158
SMH48946,14.21279272331485
SMH48948,13.406679048596523
SMH48949,3.990839446257241
SMH48951,15.000133524758773
SMH48966,20.923789963406186
SMH48989,19.843784005807986
SMH49002,14.768086469493587
SMH49003,14.955309814166949
SMH49005,13.609350676604311
SMH49008,14.401696526306495
SMH49009,17.610925984402947
SMH49010,23.445179053440413
SMH49011,56.64764295348154
SMH49018,8.51395542812269
SMH49023,11.478870395357882
SMH49026,13.35172137890879
SMH49036,17.47461205894488
SMH49037,32.01263579700383
SMH49046,11.311658808642626
SMH49049,24.485569858796705
SMH49050,7.208812179653306
SMH49051,7.6122702681416055
SMH49053,13.456522295025966
SMH49056,19.561160182716872
SMH49065,0.43532163003367913
SMH49068,1.6575409176172176
SMH49071,0.8646208286521273
SMH49072,1.2755994367591392
SMH49076,2.676755916097526
SMH49087,26.537803086743054
SMH49091,10.30127568495548
SMH49105,12.166739170956054
SMH49111,25.335157421162364
SMH49115,16.191939624716092
SMH49116,14.607534868882752
SMH49123,10.7201
SMH49131,14.332627554166608
SMH49139,19.947959091406638
SMH49142,12.345769562797578
SMH49151,12.37934833828942
SMH49152,21.04021369583279
SMH49163,18.271044065825457
SMH49187,12.640626735230938
SMH49188,11.730566281553878
SMH49202,18.3038153837626
SMH49235,27.002519419736394
SMH49240,17.086516773224496
SMH49262,22.287353353494996
SMH49270,15.57272866966916
SMH49308,36.249905281257014
SMH49323,22.2901
SMH49735,20.423841197861506
SMH49736,15.403938824886328
SMH49738,23.556906892034156
SMH49751,16.315792369843898
SMH49759,13.51553740105355
SMH49764,19.67439085968011
SMH49766,16.801820318286104
SMH49771,29.8701
SMH49780,17.999182094680258
SMH49843,0.699315610342388
SMH49936,19.864402262417677
SMH49941,11.195094367779372
SMH49956,2.222345729287224
SMH49962,9.887565829558298e-05
SMH49987,14.934708682659377
SMH50012,17.5670429099652
SMH50020,8.472028565530152
SMH50060,18.53073754719564
SMH50250,1.340501501784923
SMH50287,14.948948201656883
SMH50293,1.7593177261441837
SMH50295,3.077929424024998
SMH50309,14.046660882856347
SMH50316,13.550302479926762
SMH50321,0.6761941208067126
SMH50325,4.949412970066336
SMH50334,15.92148245771605
SMH50339,1.43844084929622
SMH50343,24.305967217413627
SMH50346,20.3099
SMH50354,14.276878619850283
SMH50368,2.9276790674220026
SMH50371,2.4558519674616868
SMH50378,1.1140922327801988
SMH50399,1.2718205705168835
SMH50404,3.7498631915048755
SMH50405,14.052584452510002
SMH50426,49.569452695223816
SMH50464,1.489797300167175
SMH50491,4.690478712665713
SMH50557,0.0
SMH50560,0.0
SMH50563,0.8353962729335482
SMH50580,2.5608641113028616
SMH50591,15.35990788896066
SMH50593,19.12306056894164
SMH50595,32.40576701148178
SMH50596,9.006785887171464
SMH50597,10.347978953319483
SMH50614,15.671147251295727
SMH50620,4.768033810406653
SMH50623,16.202083408444985
SMH50625,7.612229174537684
SMH50626,3.719576397128354
SMH50630,5.480172154706385
SMH50633,4.230907061443295
SMH50651,12.572688918316429
SMH50654,22.58088091453736
SMH50655,17.721769191529003
SMH50660,13.685835353981103
SMH50661,13.19791525245608
SMH50674,28.9299
SMH50678,8.768447961519552
SMH50679,22.3001
SMH50682,9.929476659939573
SMH50685,8.275358073541975
SMH50688,16.216009877484115
SMH50701,16.473150090807735
SMH50702,40.07594173387158
SMH50704,17.04187466797505
SMH50726,22.256746092495284
SMH50747,20.47688455284412
SMH50795,13.7139141568347
SMH50796,14.74515905887958
SMH50803,11.639866788921339
SMH50809,20.1601
SMH50810,22.9623106055505
SMH50811,21.407611038767385
SMH50815,15.803947978613685
SMH50816,17.933477916303552
SMH50820,30.449264043147053
SMH50830,13.168390317008916
SMH50833,18.0399
SMH50869,19.0001
SMH50870,28.912768261841727
SMH50874,11.862313367136009
SMH50877,26.081979278966365
SMH50896,15.15385276029049
SMH50900,15.134034814079131
SMH50917,31.826603555587482
SMH50933,20.428549440022643
SMH50958,16.471787016566452
SMH50964,13.5388950269422
SMH50972,20.482058282255633
SMH50978,15.590215132841871
SMH50981,32.96191895239166
SMH50982,15.361964806522447
SMH50983,16.720940822438322
SMH50991,25.471899589081893
SMH50992,21.900479298392064
SMH51000,33.195897065175615
SMH51001,18.4301
SMH51005,17.290286875718472
SMH51010,19.451949979019524
SMH51018,12.181545959825073
SMH51019,18.17741337253001
SMH51025,13.790221595161308
SMH51026,23.761002841682753
SMH51029,15.553941295739499
SMH51036,30.81632030715244
SMH51051,25.161533586116693
SMH51053,15.9201
SMH51061,35.469899999999996
SMH51065,38.380100000000006
SMH51073,26.12196375162378
SMH51076,39.985047149373145
SMH51080,18.86527725381353
SMH51090,18.96806466816446
SMH51108,12.040957510892529
SMH51111,20.55637718707645
SMH51112,15.255106021137161
SMH51126,11.85850098173464
SMH51137,13.720110545834267
SMH51138,15.951444471781237
SMH51140,13.344770412348531
SMH51142,12.964809978165057
SMH51143,14.100213381347373
SMH51144,36.56816299039261
SMH51156,24.54066591604647
SMH51161,15.635992925048695
SMH51162,15.27426134754241
SMH51170,12.971898694816144
SMH51185,11.021572089923177
SMH51193,12.701579507430122
SMH51202,19.506035626915857
SMH51203,17.65128163953429
SMH51204,13.136595683356733
SMH51207,21.9299
SMH51208,31.15033529123437
SMH51242,15.634332568491374
SMH51246,17.39139030885533
SMH51254,13.471370063005168
SMH51260,13.342210279316078
SMH51261,14.68702935995254
SMH51300,29.018132370418584
SMH51305,11.274856774976882
SMH51309,8.135493960618213
SMH51316,20.759256723988916
SMH51325,22.032093947084768
SMH51332,19.223243817411543
SMH51335,15.363056476116913
SMH51345,14.440981782732319
SMH51355,27.77966527769721
SMH51367,21.08064922230649
SMH51368,17.816541134672367
SMH51370,13.594331588263483
SMH51373,17.65257061965985
SMH51380,18.96456692271272
SMH51402,17.700298356638804
SMH51403,16.925295917393854
SMH51412,27.630740749965163
SMH51416,20.94012781580485
SMH51423,20.5101
SMH51424,4.41044542137749
SMH51425,44.99028079406709
SMH51426,23.741063443843615
SMH51428,29.16442849025455
SMH51442,14.277576758063823
SMH51464,14.037780411145437
SMH51465,7.7567645484996515
SMH51467,2.448802250984339
SMH51475,9.691642771160643
SMH51487,23.18609391183695
SMH51490,13.873342333611568
SMH51498,6.584519053526423
SMH51502,11.089632943613333
SMH51531,44.74844626468724
SMH51576,13.5001
SMH51577,15.790343413502933
SMH51591,2.648629363624356
SMH51597,10.906069051886647
SMH51608,33.6501580923682
SMH51613,14.1601
SMH51626,15.568785199874345
SMH51634,19.2301
SMH51680,36.64654361780104
SMH51688,14.491653050447642
SMH51690,25.245110598795122
SMH51726,23.590444107189104
SMH51729,14.007375399684872
SMH51746,19.368816048690135
SMH51747,9.864301018274409
SMH51756,30.0099047210722
SMH51764,18.891973233236406
SMH51820,8.38831006480381
SMH51834,0.342395277370139
SMH51842,16.820253929508738
SMH51864,16.770201512408825
SMH51879,60.44335791881644
SMH51892,10.917784806693062
SMH51894,3.3451108660647213
SMH51902,20.28872682895046
SMH51903,15.40061781394452
SMH51909,39.85871707212986
SMH51912,45.64787795779343
SMH51915,29.818818068565804
SMH51925,25.45623036936002
SMH51952,28.970847922491274
SMH51955,21.869167240233214
SMH51956,16.628458242951027
SMH51960,29.120647208544383
SMH51963,16.368023678097153
SMH51977,11.283476804220573
SMH51978,15.658641795434477
SMH51995,14.100538801326014
SMH52026,10.422631795125689
SMH52028,51.11836061797037
SMH52030,11.050679205146494
SMH52091,26.035234643633988
SMH52105,34.5147180000544
SMH52111,28.145018088835933
SMH52112,22.373170289478082
SMH52115,24.229808107645248
SMH52128,13.950333633095955
SMH52129,21.660438634359622
SMH52130,41.40111148251272
SMH52144,13.01770184853995
SMH52149,3.9121405606295396
SMH52152,19.3699
SMH52153,1.3715198306747514
SMH52161,19.001839450144764
SMH52168,24.3201
SMH52180,16.466588488056782
SMH52183,31.538038061956556
SMH52184,9.32548929036522
SMH52193,53.84911969291194
SMH52202,18.452265305239628
SMH52211,54.21652069988859
SMH52216,25.069051173112026
SMH52251,31.056162091296756
SMH52259,30.4503137704856
SMH52260,17.660583885547513
SMH52263,20.243441192122376
SMH52272,28.999382875826576
SMH52273,26.11755910508828
SMH52282,26.913976772767615
SMH52287,25.360405089739317
SMH52291,30.100672236019758
SMH52298,23.083444269109677
SMH52316,19.771763738261363
SMH52329,23.810036869990487
SMH52332,1.6494623527263998
SMH52333,15.500493742170153
SMH52334,26.969844929160786
SMH52335,13.101610151370387
SMH52342,11.562728159277714
SMH52344,24.596220058222425
SMH52346,21.439993721334112
SMH52352_2,8.909867240503445
SMH52353,17.997141865332857
SMH52355,11.85866596645483
SMH52358,26.2299
SMH52359,73.76658483461927
SMH52372,35.0001
SMH52376,17.392768421926867
SMH52377,0.6135911864444332
SMH52381,14.638919650478465
SMH52382,30.89500658641234
SMH52393,21.197587726642624
SMH52394,17.670118121609853
SMH52408,16.907044427628385
SMH52411,18.872479503781975
SMH52412,26.554104036079785
SMH52422,24.75133748912103
SMH52424,24.197425545422842
SMH52428,30.3201
SMH52432,30.89019766780445
SMH52441,22.58106278424861
SMH52445,35.01099872490076
SMH52446,17.16778060818193
SMH52448,15.866567450486489
SMH52467,15.7201
SMH52470,35.85215643705025
SMH52478,6.048142969099672
SMH52481,6.115787914078612
SMH52511,17.87408973730883
SMH52513,16.219302497968346
SMH52521,28.55843661914249
SMH52529,6.828403039130341
SMH52535,9.00838600403255
SMH52537,10.89005532711226
SMH52549,21.23848211442163
SMH52556,15.380288369915148
SMH52565,14.018020459696636
SMH52568,17.07232345296314
SMH52573,5.056541063173651
SMH52577,17.251470669579934
SMH52579,1.1459183903804266
SMH52582,11.71234180185871
SMH52590,15.988466904085188
SMH52598,12.3099
SMH52601,5.650935099436121
SMH52602,7.866356198932513
SMH52602o,14.336594903063661
SMH52604,2.7442607988338077
SMH52614,6.816124622200221
SMH52620,12.760781967224538
SMH52626,17.942936123222562
SMH52627,4.960763028992951
SMH52629,42.49240344195759
SMH52632,4.569116905497532
SMH52635,4.894752301872957
SMH52642,14.318127522699648
SMH52643,13.780153865663873
SMH52647,13.928938043245395
SMH52648,17.26598864235747
SMH52650,23.7501
SMH52656,22.551059620591463
SMH52662,9.9726548859499
SMH52666,8.226000598232865
SMH52667,5.224582287529336
SMH52676,13.555237076310675
SMH52686,10.381319007969502
SMH52690,14.816062060895007
SMH52693,26.609492190409625
SMH52703,17.39219860884785
SMH52706,20.83966991375474
SMH52712,18.54123675708835
SMH52713,19.05842756775148
SMH52715,18.051842961771044
SMH52719,17.089915931669815
SMH52720,18.336866335529493
SMH52723,16.78666979551383
SMH52732,17.220011162240745
SMH52735,22.429131350092554
SMH52736,15.42645647882836
SMH52737,31.145692613625204
SMH52755,13.204500666339843
SMH52761,21.774149717493415
SMH52762,26.891100703173365
SMH52767,15.060965165992817
SMH52780,10.042804743324108
SMH52784,16.6399
SMH52797,14.919253313114208
SMH52799,12.760938534778841
SMH52800,16.085354006834706
SMH52803,5.537332880950033
SMH52821,19.492159163759645
SMH52825,23.78324874587731
SMH52830,24.909260217404352
SMH52843,13.606376336057
SMH52848,17.3899
SMH52854,18.444091052753933
SMH52859,12.193249260351969
SMH52863,16.04714969964768
SMH52872,12.282143240487198
SMH52873,11.233006066124192
SMH52995,42.22513952049245
SMH53079,16.734895276538495
SMH53081,19.974094608064973
SMH53085,22.07936738317275
SMH53158,13.019574307520102
SMH53159,13.618329171167083
SMH53160,14.982030279045567
SMH53161,17.600974367440237
SMH53162,10.210547710255248
SMH53169,21.669217043627796
SMH53172,1.1198144396963259
SMH53176,25.528504481207378
SMH53189,15.327495593717886
SMH53193,8.750560642519286
SMH53196,16.18077319757458
SMH53200,13.333923040712893
SMH53209,24.10549562613663
SMH53218,19.6999
SMH53224,31.851108022692138
SMH53232,7.542646569559664
SMH53245,26.553663441507297
SMH53252,18.678539485509198
SMH53256,26.724912839637643
SMH53261,16.54614891925772
SMH53267,33.65989999999999
SMH53273,17.75600129471166
SMH53276,55.20849707803268
SMH53278,27.63775753114914
SMH53279,51.04462032387342
SMH53281,15.703483377703574
SMH53286,16.501806908063738
SMH53293,15.13545007454682
SMH53295,17.24065843455012
SMH53299,22.7701
SMH53303,28.7362028684582
SMH53306,17.240205808845502
SMH53308,17.310129747389993
SMH53323,22.906037580007197
SMH53326,28.951907706219906
SMH53334,3.1685539307159254
SMH53335,3.3672224075331987
SMH53343,2.2354997871704683
SMH53361,65.2499
SMH53364,29.975778308049406
SMH53366,14.905930289479457
SMH53370,15.95558021857013
SMH53371,23.571088482887465
SMH53374,27.87281156192882
SMH53375,39.9807069130279
SMH53380,8.7405104856814
SMH53384,19.70967274491681
SMH53388,16.87373254510804
SMH53395,21.5549989552738
SMH53399,12.209668674640772
SMH53404,19.795570226291584
SMH53408,24.939980338350942
SMH53424,38.854783187281605
SMH53494,28.577212158835508
SMH53507,35.586372776795905
SMH53510,18.35212877538773
SMH53511,17.382859262006
SMH53512,11.433805528452899
SMH53519a,20.441850522255592
SMH53530,5.466257770273585
SMH53531,2.9818030647637537
SMH53532,3.7733212656535016
SMH53534,17.15760218666047
SMH53537,22.622267264153567
SMH53547,40.2499
SMH53557,11.285427700253924
SMH53560,19.48653160123002
SMH53562,30.867717004831526
SMH53564,28.553381994548644
SMH53573,35.454115757148685
SMH53577,25.2801
SMH53581,31.371558832898298
SMH53582,20.056343245396082
SMH53583,2.9570817598567
SMH53584,4.154836288594853
SMH53601,24.20759771309059
SMH53602,24.823462580014265
SMH53614,12.024159747193085
SMH53615,36.04667729941818
SMH53620,22.419241731495894
SMH53627,28.204288542345246
SMH53633,18.354390141337365
SMH53643,0.0
SMH53644,35.13278192139939
SMH53654,18.595358072768867
SMH53655,19.77547426568671
SMH53670,1.6427379280648764
SMH53674,21.944628933026365
SMH53675,34.72815044567315
SMH53677,2.991801292957364
SMH53679,11.758448629693381
SMH53707,34.292712299978334
SMH53709,18.094975945326574
SMH53712,37.53210900216589
SMH53717,34.25596135827366
SMH53720,18.763413058517585
SMH53724,22.67034383188816
SMH53726,7.1356299540097705
SMH53734,21.020646626987677
SMH53747,1.2288888091063215
SMH53748,26.53202161079745
SMH53753,20.754657283855146
SMH53755,16.263541597270162
SMH53758,1.0305790625258124
SMH53760,17.73464327834836
SMH53762,1.4858731274444732
SMH53769,15.351068330563983
SMH53780,15.1999
SMH53782,29.01794769002511
SMH53788,0.5264769186414886
SMH53792,1.426826989192461
SMH53794,29.256463976249925
SMH53795,28.11850166569562
SMH53811,13.291696786065437
SMH53821,25.431855903269252
SMH53823,13.636969717742852
SMH53827,33.082269288867295
SMH53845,1.2200820189962924
SMH53847,0.0
SMH53863,1.064795286285982
SMH53882,13.483314750272285
SMH53887,21.72322716144842
SMH53896,1.1069930975186488
SMH53899,23.980475879053834
SMH53902,22.23944530776518
SMH53922,20.48933497512902
SMH53924,25.17175131233569
SMH53932,11.936708026089129
SMH53936,1.3158564927581602
SMH53941,21.00241971276104
SMH53943,3.5039231239816564
SMH53952,1.0984551792442545
SMH53956,20.76627861607056
SMH53966,8.534752370513374
SMH53976,0.25993496561034546
SMH53979,28.002967811992207
SMH53981,23.8001452359405
SMH53994,25.50555963430977
SMH53996,0.4491362858387018
SMH53999,18.379618772385864
SMH54001,34.93015770130407
SMH54002,23.4201
SMH54004,14.720467101444783
SMH54008,27.657037955693703
SMH54011,28.82238913796164
SMH54016,29.265361169787038
SMH54019,28.51729801311959
SMH54032,13.200209319361061
SMH54037,27.607014791953915
SMH54038,8.331458808719475
SMH54048,18.94099283264756
SMH54052,8.435359090583185
SMH54068,3.8218303481328397
SMH54075,7.75375226084202
SMH54076,20.68565408966871
SMH54079,12.060779685478458
SMH54082,16.663288353078443
SMH54083,16.224431747823107
SMH54087,16.383424066430692
SMH54093,4.130752604256777
SMH54097,11.157605505087837
SMH54108,31.960601577748445
SMH54113,22.379303332773247
SMH54117,9.947423831539565
SMH54127,1.7626517255711405
SMH54131,2.914499401905127
SMH54134,17.763842168506237
SMH54136,46.123352003357326
SMH54139,12.047476574693928
SMH54153,13.350112041124145
SMH54155,23.985907671529596
SMH54159,12.111988036778218
SMH54163,20.72882278803113
SMH54173,20.551836674473712
SMH54175,17.499525656162078
SMH54180,10.254712560019286
SMH54185,23.610567772364895
SMH54196,11.420244997408975
SMH54214,14.561094856947213
SMH54230,21.054097463379748
SMH54231,24.51562044333572
SMH54239,15.093972997406956
SMH54244,14.070170480410987
SMH54265,18.654787587845234
SMH54266,19.483063251657946
SMH54268,22.01245416557986
SMH54270,22.13602979301462
SMH54278,25.124274257499323
SMH54286,5.199087733357231
SMH54288,21.35952260091344
SMH54289,8.38365319890417
SMH54290,6.450946746494696
SMH54300,6.457449200182708
SMH54307,9.447752578011718
SMH54310,9.266675561965947
SMH54316,16.571928958924534
SMH54319,28.832737899879344
SMH54323,9.43603227339675
SMH54334,28.36647839449964
SMH54355,22.170144207748027
SMH54364,6.521678411223435
SMH54366,13.389029702003121
SMH54367,21.18771157142848
SMH54368,23.23280634454739
SMH54371,8.308554785319156
SMH54373,25.313964871662936
SMH54376,42.16819023346737
SMH54394,16.62218802635295
SMH54396,21.38113442408698
SMH54398,16.2799
SMH54402,36.399040307138954
SMH54409,15.811152461870153
SMH54415,44.561747561283674
SMH54418,19.859173880722246
SMH54419,10.423027868455408
SMH54421,29.90716352187777
SMH54425,19.066026865764865
SMH54426,19.1401
SMH54427,12.180068511305585
SMH54430,23.957715965850117
SMH54431,23.93043340374424
SMH54438,18.266266036851718
SMH54441,11.979091573399531
SMH54445_2,2.4793740911237894
SMH54447,16.234873422210264
SMH54448,42.33619262823579
SMH54449,25.340749679516232
SMH54450,25.729753112438683
SMH54453,29.765906541711352
SMH54457,19.182293354204887
SMH54458,19.803291325195538
SMH54459,20.140210026844876
SMH54460,22.828210278996348
SMH54465,20.129095027621453
SMH54467,27.181092125242884
SMH54468,21.52557157265758
SMH54471,8.874041007495356
SMH54476,19.534012961176526
SMH54479,19.80451125158547
SMH54483,38.8899
SMH54484,31.896565669189364
SMH54486,20.628950534778255
SMH54492,20.30360615716505
SMH54497,15.252233060376954
SMH54498,15.245456323657827
SMH54498_2,15.236963403737828
SMH54499,70.15822917057716
SMH54500,43.74575695984828
SMH54501,41.86056387112774
SMH54502,47.00612877575148
SMH54503,44.49465414145408
SMH54506,2.441626010147431
SMH54507,27.875023554189724
SMH54510,29.43005150293513
SMH54513,11.528578037455812
SMH54514,31.296137189272496
SMH54515,34.130100000000006
SMH54527,42.14512797767382
SMH54531,44.34010000000001
SMH54532,43.10010590024161
SMH54533,43.7901
SMH54549,18.810960763815906
SMH54552,20.063552319094097
SMH54553,10.6644559382693
SMH54554,36.1509055319855
SMH54555,35.96085627138798
SMH54555_2,35.957714413821364
SMH54556,34.95155432975176
SMH54557,34.39129633148734
SMH54558,35.37070400560682
SMH54559,33.63531497429079
SMH54560,33.34969928425334
SMH54560_2,33.46149532593097
SMH54561,33.370141947139544
SMH54562,32.969194477508076
SMH54563,34.11065067560894
SMH54565,2.4564647685300445
SMH54565_2,3.087152875375657
SMH54565_3,3.202421180020587
SMH54566,26.134229106073363
SMH54568/54569,26.493582804069135
SMH54571,16.831716236953113
SMH54584,7.90718661487503
SMH54586,35.19464898348204
SMH54588,29.340994671969668
SMH54626,27.387245977109615
SMH54647,17.343435998632195
SMH54657,18.991859176009918
SMH54658,19.1899
SMH54697,18.28573242111407
SMH54707,32.38122209955563
SMH54707o,8.943577970222899
SMH54731,22.49030567524177
SMH54738,8.561070798302548
SMH54767,20.665212599190596
SMH54768,30.132110049260202
SMH54775,35.86256272926816
SMH54789,19.038291076774968
SMH54816,20.7601
SMH54825,9.366075870870702
SMH54826,6.654394786182823
SMH54827,24.595753799620745
SMH54828,1.7595717080262263
SMH54829,9.466703618882608
SMH54831,11.812116010202306
SMH54832,11.224794854376382
SMH54833,12.212768705340565
SMH54834,15.03251506629665
SMH54836,24.4299
SMH54837,22.17822823951962
SMH54838,20.50463494756449
SMH54839,17.30364258661041
SMH54840,0.9110751813563436
SMH54842,16.363925930657977
SMH54846,27.81215948346823
SMH54850,26.41458764020001
SMH54851,23.503933272495708
SMH54852,22.948831532825324
SMH54853,27.856189557424827
SMH54854,33.55675988867377
SMH54855,15.09012837245973
SMH54856,11.938656216130335
SMH54857,29.880373301658317
SMH54858,7.076790746642366
SMH54859,7.65785428259112
SMH54860,8.259788064906584
SMH54862,25.909351734185947
SMH54869,0.3502103257949666
SMH54870,15.901242444714413
SMH54879,3.122981177105196
SMH54881,2.7913111303363873
SMH54885,7.2016405057237325
SMH54886,7.447897736216848
SMH54887,8.956726684939238
SMH54888,9.885732321987865
SMH54889,10.328066648948106
SMH54890,10.717915039136956
SMH54891,11.503858514340918
SMH54892,11.676554904396557
SMH54895,15.012260651451076
SMH54897,17.93217516350355
SMH54898,3.7918797216436433
SMH54899,3.911325399497292
SMH54900,17.44421737258821
SMH54901,21.958514966342516
SMH54902,20.086404271393498
SMH54903,19.600378509296345
SMH54905,20.461843539745942
SMH54906,9.71234448969125
SMH54908,21.509478670416527
SMH54909,19.852657374209265
SMH54911,4.273391612896158
SMH54912,4.42272294383476
SMH54917,16.528
SMH54917b,16.638
SMH55204,37.59428026621815
SMH60685,54.727805275626984
SMH61085,27.529656728541852
SMH61885,26.64311446693357
SMH62452,40.08525230645657
SMH62453,71.4305160946611
SMH62463,20.597410977220765
SMH62467,29.447422578969785
SMH62471,30.295469508272923
SMH62476,26.8201
SMH62481,40.56855396361628
SMH62482,35.440253015211695
SMH62488,25.144860606668892
SMH62494,40.85354223497053
SMH62495,42.4301
SMH62496,42.878044781674674
SMH62497,30.549413441152858
SMH62498,26.523445570171674
SMH62505,30.818713682657588
SMH62506,28.1201
SMH62507,21.324659311542042
SMH62516,31.389514351433643
SMH62517,38.11660024038272
SMH62520,30.613533505317616
SMH62522,28.546001192194044
SMH62526,31.58352589224443
SMH62527,43.01972976963781
SMH62538,31.331358532682557
SMH62539,28.445573710846904
SMH62540,30.2199
SMH62541,34.210100000000004
SMH62543,30.513647094046288
SMH62544,37.600160240290386
SMH62554,28.16347978409948
SMH62561,33.60980569322368
SMH62562,42.43398207739325
SMH62563,29.06395135483259
SMH62564,33.001183451791626
SMH62565,29.057255953951703
SMH62566,29.52959142965178
SMH62573,34.15989999999999
SMH62582,41.84010000000001
SMH63889,23.7299
SMH64688,12.4001
SMH65489,7.117900000000001
SMH65492,5.7330095996693675
SMH65493,20.920281755578813
SMH65494,4.58300280132946
SMH65496,4.207742042202007
SMH65497,22.3901
SMH65498,22.65026800903391
SMH65499,23.69013798489376
SOT012601B,2.7643368386656553
SOT012606,22.30316675807246
SOT012608,5.197755296306752
SOT060002,0.28274156143552753
SOT132001,2.4815959775447647
SOT132003,2.8358769852232997
SOT132003X,9.685013355920091e-05
SOT132003Y,4.461396722619818
SOT132003Z,9.832607611315325e-05
SOT135001,2.6157811131842212
SOT135002,2.2893888495594146
SOT135003,2.0060320288914633
SOT135004,2.015418969537114
SOT135005,2.1740606792201778
SOT135006,2.2471795599817197
SOT135007,2.3213578506234898
SOT135014,1.9819001477414244
SOT136001,5.3578463093026265
SOT136003,3.9296196432385555
SOT136004,3.616706257783936
SOT136005,3.2948669723797206
SOT136006,2.9475101072485668
SOT136007,3.9189562137131295
SOT136008,3.5113137309424545
SOT136009,3.3797880069990525
SOT136012,6.847854299090967
