Node ID,Max Depth (ft)
DN232010,0.43
DN2325,0.0
DN23737,0.57
DN23745,0.68
DN23803,11.38
DN23816,7.99
DN23849,19.67
DN239330,0.59
DN24065,19.12
DN241511,0.82
DN241521,0.81
DN24250,0.8
DN242510,1.0
DN242520,1.02
DN243210,0.48
DN243211,0.49
DN243221,0.44
DN243240,0.48
DN243241,0.64
DN243251,0.44
DN243260,0.48
DN243261,0.51
DN243331,0.55
DN246511,0.3
DN246521,0.38
DN246531,0.37
DN246541,0.49
DN247510,0.55
DN247511,0.65
DN247521,0.6
DN247531,0.65
DN247541,0.67
DN247710,0.48
DN253,3.03
DN254,0.99
DN256,0.67
DN258,4.57
DN260,0.46
DN263,0.47
DN27895,16.73
DN305,6.6
DN310,5.42
DN311,4.85
DN313,3.09
DN3131,1.74
DN3132,2.02
DN3133,1.61
DN3134,1.52
DN3135,1.19
DN3136,1.1
DN315,2.18
DN3151,1.06
DN3152,0.89
DN3153,0.91
DN316,1.95
DN317,1.61
DN3171,0.98
DN3172,0.93
DN3173,0.9
DN3174,0.76
DN321,2.2
DN322,1.41
DN330,1.7
DN3301,1.49
DN3302,1.33
DN3303,1.38
DN3304,1.17
DN3305,1.02
DN3306,0.85
DN3307,0.85
DN3308,0.61
DN353,6.49
DN354,4.42
DN356,3.72
DN360,0.47
DN365,0.58
DN405,4.38
DN40600,0.11
DN40601,0.11
DN40602,0.14
DN40603,0.14
DN40604,0.15
DN40605,0.16
DN40606,0.16
DN408,3.16
DN40800,0.06
DN40801,0.06
DN4081,0.58
DN4082,0.45
DN4083,1.06
DN4084,0.98
DN4085,0.88
DN4086,0.81
DN4087,1.11
DN4088,0.59
DN410,2.07
DN4101,1.15
DN415,2.27
DN417,2.13
DN420,2.16
DN4201,2.55
DN4202,1.85
DN4203,1.69
DN423,2.16
DN424,2.13
DN425,3.88
DN430,3.03
DN4300,2.62
DN4301,2.18
DN4302,1.76
DN435,1.88
DN4351,1.84
DN4352,1.76
DN4353,1.64
DN4354,1.36
DN440,1.46
DN4401,0.98
DN4402,1.1
DN4403,0.91
DN4404,0.57
DN450,1.59
DN4501,1.7
DN4502,1.64
DN4503,1.6
DN455,1.38
DN4551,1.2
DN4552,1.09
DN4553,0.87
DN4554,0.6
DN463,4.39
DN465,1.8
DN466,1.51
DN480,0.63
DN485,1.05
DN510,4.58
DN511,3.29
DN515,2.9
DN5151,1.73
DN5152,1.12
DN520,0.33
DN563,4.59
DN564,1.33
DN570,2.02
DN580,0.41
DN605,2.76
DN610,0.58
DN6101,0.57
DN6102,0.63
DN6103,0.6
DN6104,0.14
DN667,0.86
DN669,0.97
DN685,0.35
DN705,8.53
DN709,8.42
DN7091,1.77
DN7092,0.83
DN710,8.23
DN715,8.0
DN7150,1.95
DN7151,1.75
DN7152,1.65
DN7153,1.45
DN7154,2.0
DN7155,1.79
DN71555,0.46
DN7156,4.77
DN7157,3.35
DN716,7.82
DN7161,0.33
DN717,7.68
DN7171,1.02
DN7172,0.82
DN7173,0.76
DN7174,0.67
DN720,7.63
DN723,5.19
DN725,5.0
DN735,3.83
DN7351,0.81
DN7352,0.56
DN7353,0.0
DN736,3.61
DN737,3.18
DN738,3.22
DN743,1.48
DN745,1.15
DN746,1.13
DN747,1.13
DN748,1.18
DN749,0.66
DN7491,0.14
DN7492,0.14
DN7493,0.33
DN750,3.86
DN7502,0.85
DN7503,0.6
DN7504,0.38
DN7505,0.75
DN7506,0.66
DN7508,0.62
DN7511,0.95
DN7525,3.12
DN7530,3.26
DN75301,0.6
DN75302,0.76
DN7531,3.13
DN7532,3.04
DN7535,2.96
DN75351,1.27
DN75352,1.05
DN75353,0.97
DN75354,0.76
DN75355,0.64
DN7536,2.46
DN7537,2.4
DN7540,2.24
DN75401,0.89
DN75402,0.78
DN75403,0.65
DN7542,2.05
DN75421,1.42
DN75422,1.35
DN75423,1.24
DN75424,1.17
DN7543,1.66
DN7545,1.76
DN75451,1.8
DN75452,1.45
DN75453,0.93
DN75454,0.82
DN7547,1.2
DN755,1.94
DN7550,1.13
DN75510,0.45
DN759,4.24
DN760,1.2
DN7601,0.89
DN7602,0.58
DN7603,0.5
DN779,3.77
DN790,0.89
DN795,8.97
DN805,7.81
DN810,6.42
DN815,4.89
DN8150,4.64
DN8151,4.15
DN8152,3.67
DN8153,3.23
DN8155,5.23
DN820,2.99
DN823,2.1
DN825,2.67
DN840,2.36
DN8401,2.42
DN8402,2.44
DN8403,2.45
DN8404,2.48
DN845,2.36
DN846,1.94
DN847,1.88
DN848,1.88
DN849,1.83
DN850,1.57
DN852,1.21
DN853011,0.43
DN853020,0.66
DN853021,0.27
DN853511,0.45
DN853521,0.45
DN853531,0.45
DN853541,0.41
DN853551,0.44
DN854011,0.41
DN854021,0.42
DN854031,0.45
DN854211,0.36
DN854221,0.35
DN854231,0.52
DN854241,0.71
DN854511,0.35
DN854521,0.24
DN854531,0.45
DN854541,0.57
DN855,1.28
DN855011,0.41
DN855020,0.36
DN855021,0.56
DN863,1.28
DN8631,1.91
DN8632,1.74
DN865,1.67
DN8651,1.79
DN8652,1.71
DN8653,1.63
DN870,1.56
DN887,13.72
DN888,4.21
DN893,1.78
DN895,0.61
DN905,4.64
DN906,3.97
DN910,3.55
DN911,2.46
DN912,2.0
DN915,1.8
DN918,1.42
DN920,0.91
DN923,0.49
DN925,0.54
DN927,0.47
DN9290,0.07
DN9291,0.07
DN9292,0.05
DN9293,0.27
DN9294,0.25
DN9295,0.05
DN930,0.45
DN9300,0.59
DN9301,0.63
DN9302,0.42
DN933,1.37
DN9331,1.41
DN935,1.27
DN9350,0.48
DN9351,0.81
DN9352,0.59
DN9353,1.35
DN9354,1.06
DN93541,0.03
DN93542,0.0
DN93543,0.0
DN9355,1.0
DN9356,1.05
DN9357,0.74
DN9358,0.58
DN93580,0.02
DN93581,0.04
DN93582,0.03
DN9359,0.6
DN940,0.19
DN945,0.53
DN97,1.43
DN98,1.44
DN988,3.9
DN990,17.32
DN994,0.46
DN995,6.17
DN997,0.66
DN998,0.74
DN999,0.81
DNNE_04,15.02
DNNE_05,15.53
DNNE_07,10.03
DNNE_08,24.08
DNNE_08a,16.25
DNNE_09,15.44
DNNE_09a,15.06
DNNE_1,23.06
DNNE_10,20.31
DNNE_11,17.34
DNNE_12,21.93
DNNE_12a,23.14
DNNE_1a,23.55
DNNE_6,17.73
DNNE_6a,16.02
DNNE2,17.81
DNNE2a,19.77
DON-1,17.8
DON-3,7.63
DS_BackwaterGates,23.23
DS_Woodmere,37.53
DSScreen1-4,23.7
Dummy1,0.0
Dummy2,0.0
DUMMY3030N,3.02
EPNE-10,23.62
EPNE-11,22.93
EPNE-12,22.72
EPNE-16,13.25
EPNE-17,12.95
EPNE-18,12.87
EPNE-19,11.93
EPNE-2,23.71
EPNE-20,11.87
EPNE-21,11.77
EPNE-22,11.3
EPNE-3,23.85
EPNE-4,23.73
EPNE-5,24.36
EPNE-6,24.33
EPNE-7,23.93
EPNE-8,24.48
EPNE-9,24.33
EPNE-ST-1,19.61
EPNE-ST-2,19.07
EPNE-ST-3,18.83
EPNE-ST-4,18.59
EPNE-ST-5,18.3
EPNE-ST-6,18.01
EPNE-ST-7,17.71
EPNE-ST-8,17.42
EPNE-ST-9,18.07
epSFIT44709,0.54
epSFIT46447,1.52
epSFIT52599,16.38
epSFIT61228,12.53
epSFIT62375,12.56
epSMH00157,14.89
epSMH00663,21.21
epSMH00907,14.26
epSMH01185,1.83
epSMH01470,16.13
epSMH01638,11.0
epSMH01960,11.65
epSMH02011,10.67
epSMH02199,19.14
epSMH02664,13.23
epSMH02677,13.97
epSMH03488,13.13
epSMH03538,4.09
epSMH03755,19.42
epSMH03757,11.8
epSMH03869,1.03
epSMH04069,16.45
epSMH04371,19.08
epSMH04392,16.62
epSMH04493,20.39
epSMH04728,11.37
epSMH04777,2.92
epSMH04861,1.21
epSMH05128,0.99
epSMH05871,26.59
epSMH06092,7.72
epSMH06098,7.36
epSMH06547,18.76
epSMH06649,33.22
epSMH06885,20.49
epSMH07162,1.68
epSMH07205,1.76
epSMH07255,4.07
epSMH07322,11.22
epSMH07354,12.6
epSMH07357,1.39
epSMH07368,16.98
epSMH07440,13.63
epSMH07775,6.46
epSMH07818,16.63
epSMH07839,15.44
epSMH08166,1.76
epSMH08197,9.27
epSMH08218,17.5
epSMH08358,22.08
epSMH08488,14.55
epSMH08954,12.21
epSMH09205,13.83
epSMH09206,16.34
epSMH09230,12.03
epSMH09257,1.6
epSMH09711,16.36
epSMH09714,18.26
epSMH09720,13.53
epSMH09753,25.17
epSMH10061,1.8
epSMH10325,12.58
epSMH10521,0.49
epSMH10694,16.98
epSMH11012,19.27
epSMH11091,16.79
epSMH11163,16.22
epSMH12034,9.26
epSMH12057,21.64
epSMH12059,27.61
epSMH12311,26.18
epSMH12468,11.25
epSMH12639,15.94
epSMH12733,13.48
epSMH13872,8.58
epSMH13945,14.7
epSMH13951,1.92
epSMH14058,1.39
epSMH14233,11.78
epSMH14290,13.57
epSMH14298,13.09
epSMH14374,13.31
epSMH14392,14.53
epSMH14490,0.67
epSMH14790,0.72
epSMH15747,14.87
epSMH15901,1.04
epSMH16595,11.66
epSMH16860,12.05
epSMH17128,1.42
epSMH17309,16.45
epSMH17414,10.93
epSMH17533,23.14
epSMH17613,19.65
epSMH17753,17.69
epSMH18118,0.65
epSMH18185,1.17
epSMH18288,1.01
epSMH18290,1.24
epSMH19077,10.95
epSMH19288,12.52
epSMH19302,9.98
epSMH19354,16.13
epSMH19636,18.16
epSMH19645,25.92
epSMH19692,10.1
epSMH20230,14.85
epSMH20319,1.77
epSMH20480,16.21
epSMH20574,13.61
epSMH20693,12.38
epSMH20720,11.46
epSMH21015,11.7
epSMH21339,18.95
epSMH21347,5.18
epSMH21519,0.53
epSMH21549,16.26
epSMH21620,13.85
epSMH22420,11.95
epSMH22497,0.55
epSMH23174,0.94
epSMH23464,0.42
epSMH23476,0.92
epSMH23748,18.18
epSMH24038,19.23
epSMH24053,19.61
epSMH24097,11.75
epSMH24177,13.38
epSMH24501,12.9
epSMH24562,1.16
epSMH24746,2.87
epSMH24801,1.33
epSMH24814,1.16
epSMH24961,0.93
epSMH25510,27.27
epSMH25542,10.22
epSMH25796,13.15
epSMH26370,17.57
epSMH26450,21.72
epSMH26478,22.02
epSMH26958,16.79
epSMH26959,17.17
epSMH26983,1.26
epSMH27103,8.97
epSMH27188,2.05
epSMH27197,13.96
epSMH27257,11.99
epSMH27293,18.51
epSMH27494,2.56
epSMH27588,13.42
epSMH27590,12.19
epSMH27598,12.04
epSMH27618,11.66
epSMH27619,7.96
epSMH27620,13.67
epSMH27671,0.99
epSMH27673,0.95
epSMH27676,9.96
epSMH27683,1.75
epSMH27768,25.99
epSMH27940,12.1
epSMH27991,9.0
epSMH28036,17.62
epSMH28244,15.9
epSMH28384,17.05
epSMH28495,12.22
epSMH28527,15.47
epSMH28709,12.93
epSMH28710,11.96
epSMH28765,9.83
epSMH28955,14.58
epSMH29491,26.39
epSMH29701,12.68
epSMH29750,11.63
epSMH29751,13.89
epSMH29755,0.68
epSMH29992,10.4
epSMH30035,11.58
epSMH30267,11.56
epSMH30281,2.18
epSMH30508,19.48
epSMH30606,16.28
epSMH30675,13.34
epSMH31004,11.47
epSMH31040,18.91
epSMH31164,0.55
epSMH31287,12.95
epSMH31527,1.1
epSMH31566,1.5
epSMH31959,29.52
epSMH32265,29.15
epSMH32387,1.68
epSMH32980,23.65
epSMH33720,15.99
epSMH33750,2.09
epSMH33864,20.69
epSMH33934,3.55
epSMH33952,0.77
epSMH34000,1.69
epSMH34087,16.5
epSMH34208,1.13
epSMH34316,11.78
epSMH34336,12.24
epSMH34362,13.16
epSMH34369,15.07
epSMH34388,13.67
epSMH34459,3.13
epSMH34471,11.92
epSMH34553,27.24
epSMH34607,14.84
epSMH34931,16.39
epSMH35317,0.62
epSMH35408,10.66
epSMH35766,10.0
epSMH35873,0.91
epSMH35898,1.26
epSMH36498,11.11
epSMH36505,11.0
epSMH36602,11.55
epSMH36618,4.39
epSMH37056,14.06
epSMH37314,15.89
epSMH37442,17.14
epSMH37443,16.15
epSMH37520,12.62
epSMH37705,11.34
epSMH37902,13.97
epSMH37953,0.38
epSMH38203,0.36
epSMH38280,0.96
epSMH38301,0.59
epSMH38801,25.38
epSMH38849,22.3
epSMH39176,3.57
epSMH39355,10.16
epSMH39591,23.43
epSMH39829,29.48
epSMH40276,13.11
epSMH40406,16.7
epSMH40575,0.85
epSMH40579,1.04
epSMH40608,14.13
epSMH40639,11.37
epSMH40729,1.1
epSMH40732,0.96
epSMH40736,1.25
epSMH40775,0.75
epSMH40835,13.95
epSMH40858,14.54
epSMH40872,17.56
epSMH40881,17.71
epSMH41126,2.26
epSMH41136,12.73
epSMH42363,13.35
epSMH42365,12.25
epSMH42469,19.95
epSMH42635,16.01
epSMH43389,0.89
epSMH43735,0.91
epSMH44145,16.64
epSMH44243,11.77
epSMH44280,14.6
epSMH44329,18.95
epSMH44446,19.81
epSMH44593,14.27
epSMH44625,17.38
epSMH45188,0.49
epSMH45219,0.43
epSMH45978,12.7
epSMH46043,11.45
epSMH46170,11.45
epSMH46744,37.09
epSMH47090,14.42
epSMH47144,13.88
epSMH47400,11.3
epSMH47413,11.55
epSMH47441,12.03
epSMH47558,1.07
epSMH47778,10.37
epSMH47880,11.13
epSMH47890,12.78
epSMH47987,7.6
epSMH47989,11.06
epSMH48243,8.82
epSMH48261,15.57
epSMH48280,0.62
epSMH48377,21.79
epSMH48825,7.31
epSMH49106,23.29
epSMH49198,13.54
epSMH49749,17.58
epSMH50005,0.82
epSMH50014,13.92
epSMH50260,2.07
epSMH50288,10.11
epSMH50338,13.18
epSMH50427,1.71
epSMH50953,25.4
epSMH50959,11.35
epSMH50979,9.69
epSMH51044,9.98
epSMH51110,7.95
epSMH51615,1.36
epSMH51769,0.26
epSMH52139,24.49
epSMH52433,20.5
epSMH52435,17.67
epSMH52668,10.18
epSMH52747,13.62
epSMH53083,18.56
epSMH53213,19.1
epSMH53352,25.1
epSMH53779,12.88
epSMH53883,21.3
epSMH54181,0.98
epSMH54221,14.84
epSMH54254,23.69
epSMH54653,5.56
FCEMH01,18.32
FCEMH02,22.15
FCEMH03,19.66
FCEMH04,23.4
FCEMH05,21.02
FCEMH06,20.22
FCEMH07,20.06
FCEMH08,19.06
FCEMH09,18.76
FCEMH10,18.86
FCEMH11,19.01
FCEMH12,18.71
FCEMH13,18.75
FCEMH14,18.69
FCEMH15,19.32
FCEMH16,18.25
FCEMH17,18.08
FJ1,0.23
FRZ-1,3.1
FRZ-10,3.68
FRZ-11,3.56
FRZ-12,3.15
FRZ-13,2.98
FRZ-14,2.55
FRZ-15,1.88
FRZ-2,3.25
FRZ-3,3.14
FRZ-4,3.2
FRZ-5,3.01
FRZ-6,3.53
FRZ-7,3.25
FRZ-8,3.13
FRZ-9,3.58
GASC-1,10.39
GASC-2,9.88
GASC-4,8.9
GPI-02,22.54
GPI-03,32.35
GPI-04,32.55
GPI-05,23.81
GPI-06,11.34
GPI-07,23.62
GPI-08,24.35
GPI-09,31.49
GPI-10,21.02
GPI-11,24.85
GPI-12,31.12
GPI-13,24.67
GPI-14,23.96
GPI-15,27.92
GPS-1,0.58
GPS-10,0.58
GPS-11,0.71
GPS-12,0.68
GPS-13,0.6
GPS-14,0.52
GPS-15,0.52
GPS-16,0.52
GPS-17,0.53
GPS-18,0.39
GPS-19,0.32
GPS-2,0.58
GPS-20,0.32
GPS-3,0.58
GPS-4,0.58
GPS-5,0.58
GPS-6,0.58
GPS-7,0.58
GPS-8,0.58
GPS-9,0.58
GPS-MeterChamber,9.44
GWK_105110,9.72
GWK_105195,0.37
GWK_105197,6.28
GWK_105198,6.74
GWK_105199,3.51
GWK_105250,7.55
GWK_105251,1.14
GWK_106060,1.58
GWK_106080,1.87
GWK_106120,0.97
GWK_106140,1.61
GWK_106170,1.37
GWK_106190,1.74
GWK_106241,2.56
GWK_106270,2.66
GWK_107050,1.89
GWK_107051,1.53
GWK_107053,0.33
GWK_107070,7.7
GWK_207051,8.84
GWK_4010,40.48
GWK_4020,38.35
GWK_4030,36.47
GWK_4040,34.68
GWK_4050,33.53
GWK_4060,32.85
GWK_4070,32.65
GWK_4080,32.66
GWK_4085,27.99
GWK_4090,22.3
GWK_4120,21.18
GWK_4130,19.87
GWK_4140,29.42
GWK_5010,38.38
GWK_5020,36.6
GWK_5030,37.93
GWK_5040,39.17
GWK_5060,37.76
GWK_5070,35.2
GWK_5080,33.7
GWK_5090,24.35
GWK_5110,34.58
GWK_5120,34.0
GWK_5130,33.72
GWK_5140,31.79
GWK_5150,32.67
GWK_5160,37.4
GWK_5165,37.23
GWK_5190,29.77
GWK_5193,28.22
GWK_5195,32.81
GWK_5220,33.1
GWK_5240,32.0
GWK_5243,22.2
GWK_5250,28.07
GWK_5270,34.3
GWK_5275,31.45
GWK_5280,27.68
GWK_5300,25.78
GWK_5310,23.47
GWK_5340,22.32
GWK_5350,22.72
GWK_6010,19.05
GWK_6020,17.74
GWK_6030,14.34
GWK_6040,17.19
GWK_6050,15.71
GWK_6060,18.97
GWK_6070,20.06
GWK_6080,16.17
GWK_6090,13.84
GWK_6100,13.78
GWK_6110,12.61
GWK_6120,20.03
GWK_6140,17.71
GWK_6150,16.98
GWK_6160,15.03
GWK_6170,12.02
GWK_6180,9.83
GWK_6190,18.19
GWK_6200,19.03
GWK_6210,20.75
GWK_6220,13.72
GWK_6230,17.72
GWK_6240,17.09
GWK_6250,17.76
GWK_6260,17.35
GWK_6270,29.29
GWK_6280,16.87
GWK_6287,28.07
GWK_6290,2.86
GWK_6300,2.76
GWK_6310,1.17
GWK_6320,1.15
GWK_6330,1.06
GWK_6340,0.35
GWK_6350,0.35
GWK_6360,33.15
GWK_6370,22.25
GWK_6380,17.47
GWK_7050,29.21
GWK_7055,26.26
GWK_7060,30.72
GWK_7063,32.32
GWK_7067,29.37
GWK_7070,25.08
GWK_7080,28.95
GWK_7090,31.57
GWK_7100,22.83
H1000,22.18
H1010,14.82
H1020,16.35
H1050,13.59
H1060,12.45
H1070,12.92
H1080,15.5
H1100,17.36
H1105,17.54
H1110,16.12
H1115,17.09
H1120,17.37
H1130,17.53
H130,28.52
H131,28.63
H140,28.83
H150,29.25
H1530,14.45
H200,30.39
H300,29.16
H3210,29.75
H3211,7.25
H3212,8.68
H3215,10.25
H3220,12.39
H3300,13.84
H3400,22.53
H3500,22.78
H3600,24.43
H3610,25.66
H3620,28.1
H3700,29.11
H3800,34.83
H3900,34.36
H400,27.86
H410,24.72
H420,19.12
H430,16.39
H4390,14.66
H44000,28.36
H4420,14.62
H4430,14.55
H4450,14.47
H4460,14.4
H4470,14.33
H4500,14.24
H4505,11.79
H4510,12.19
H4520,15.4
H4600,14.1
H4700,17.94
H4800,18.62
H4801,20.31
H4802,19.88
H4850,19.06
H4900,19.31
H500,28.23
H5000,19.38
H5010,19.47
H6000,19.67
H6010,19.27
H6020,19.13
H6030,18.93
H6040,18.56
H6050,18.38
H6055,18.21
H6060,18.14
H6070,18.02
H6100,24.94
H6110,24.17
H6300,20.11
H6400,21.62
H6405,20.63
H6410,20.19
H6415,20.69
H6416,21.74
H6417,23.33
H6420,26.39
H6440,22.76
H6450,23.21
H6460,22.46
H6500,21.66
H700,27.35
H7000,25.21
H7004,22.51
H7005,21.36
H7010,22.48
H7020,13.99
H7023,14.63
H7025,14.5
H7026,14.47
H7030,14.51
H7050,13.34
H710,27.97
H7100,13.45
H7150,14.76
H716,13.05
H720,29.78
H7200,16.39
H725,14.26
H730,11.9
H7300,14.27
H7350,12.13
H800,33.99
H8000,24.8
H8005,24.9
H8006,25.29
H801,28.89
H8010,23.91
H8050,25.46
H810,20.65
H8100,24.4
H8150,17.39
H820,15.98
H8200,19.09
H8210,19.22
H825,9.87
H826,7.91
H830,11.04
H8300,15.53
H8310,11.2
H8315,10.18
H8400,14.36
H8410,10.92
H8415,9.4
H8500,23.6
H8600,24.85
H8700,25.66
H8800,27.35
H8801,13.21
H8810,26.01
H8815,25.58
H900,24.61
H9200,21.94
H9300,22.76
H950,15.78
H955,15.93
HAR-11,15.88
HAR-12,15.93
HAR-13,15.72
HAR-14,17.25
HAR-15,14.83
HAR-16,14.76
HAR-18,14.48
HAR-19,14.63
HAR-2,13.54
HAR-20,10.01
HAR-21,6.24
HAR-3,13.41
HAR-4,16.54
HAR-5,14.96
HAR-6,11.86
HAR-7,12.75
HAR-8,12.22
HAR-9,11.2
HEL-10,6.22
HEL-2,12.77
HEL-3,12.74
HEL-4,13.92
HEL-5,14.48
HEL-6,16.39
HEL-7,14.54
HEL-8,14.1
HEL-9,6.65
Hoffman1,90.1
Hoffman2,0.0
Hoffman3,0.0
HRSDS_INT_NSTS_I_MH1-01,1.09
HRSDS_INT_NSTS_I_MH1-02,1.01
HRSDS_INT_NSTS_I_MH1-03,1.04
HRSDS_INT_NSTS_I_MH1-04,0.93
HRSDS_INT_NSTS_I_MH1-05,0.94
HRSDS_INT_NSTS_I_MH1-06,0.94
HRSDS_INT_NSTS_I_MH1-07,0.96
HRSDS_INT_NSTS_I_MH1-08,0.69
HRSDS_INT_NSTS_I_MH1-09,0.86
HRSDS_INT_NSTS_I_MH1-10,0.8
HRSDS_INT_NSTS_I_MH1-11,0.66
HRSDS_INT_NSTS_I_MH1-12,0.71
HRSDS_INT_NSTS_I_MH1-13,1.0
HRSDS_INT_NSTS_I_MH1-14,0.99
HRSDS_INT_NSTS_I_MH1-15,0.99
HRSDS_INT_NSTS_I_MH1-16,1.17
HRSDS_INT_NSTS_I_MH1-17,0.82
HRSDS_INT_NSTS_I_MH1-18,0.49
HRSDS_INT_NSTS_I_MH1-19,1.11
HRSDS_INT_NSTS_I_MH1-20,1.07
HRSDS_INT_NSTS_I_MH1-21,0.93
HRSDS_INT_NSTS_I_MH1-22,0.92
HRSDS_INT_NSTS_I_MH1-23,0.94
HRSDS_INT_NSTS_I_MH1-24,0.45
HRSDS_INT_NSTS_I_MH1-25,1.02
HRSDS_INT_NSTS_I_MH1-26,0.95
HRSDS_INT_NSTS_I_MH1-27,0.93
HRSDS_INT_NSTS_I_MH1-28,0.92
HRSDS_INT_NSTS_I_MH1-BT,0.75
HRSDS_INT_NSTS_II_MH2-29,1.18
HRSDS_INT_NSTS_II_MH2-30,0.92
HRSDS_INT_NSTS_II_MH2-31,0.91
HRSDS_INT_NSTS_II_MH2-32,0.92
HRSDS_INT_NSTS_II_MH2-33,0.91
HRSDS_INT_NSTS_II_MH2-34,0.9
HRSDS_INT_NSTS_II_MH2-35,0.9
HRSDS_INT_NSTS_II_MH2-36,0.89
HRSDS_INT_NSTS_II_MH2-37,0.89
HRSDS_INT_NSTS_II_MH2-38,0.9
HRSDS_INT_NSTS_II_MH2-39,0.89
HRSDS_INT_NSTS_II_MH2-40,0.89
HRSDS_INT_NSTS_II_MH2-41,0.9
HRSDS_INT_NSTS_II_MH2-42,0.89
HRSDS_INT_NSTS_II_MH2-43,0.9
HRSDS_INT_NSTS_II_MH2-44,0.84
HRSDS_INT_NSTS_II_MH2-45,0.83
HRSDS_INT_NSTS_II_MH2-46,0.82
HRSDS_INT_NSTS_II_MH2-47,0.82
HRSDS_INT_NSTS_II_MH2-48,0.79
HRSDS_INT_NSTS_II_MH2-49,0.79
HRSDS_INT_NSTS_II_MH2-50,0.79
HRSDS_INT_NSTS_II_MH2-51,0.79
HRSDS_INT_NSTS_II_MH2-52,0.79
HRSDS_INT_NSTS_II_MH2-53,0.78
HRSDS_INT_NSTS_II_MH2-54,0.79
HRSDS_INT_NSTS_II_MH2-55,0.78
HRSDS_INT_NSTS_II_MH2-56,0.78
HRSDS_INT_NSTS_II_MH2-57,0.44
HRSDS_INT_NSTS_II_MH2-58,0.4
HRSDS_INT_NSTS_II_MH2-59,0.39
HRSDS_INT_NSTS_II_MH2-60,0.43
HRSDS_INT_NSTS_II_MH2-61,0.44
HRSDS_INT_NSTS_II_MH2-62,0.4
HRSDS_INT_NSTS_II_MH2-63,0.4
HRSDS_INT_NSTS_II_MH2-64,0.41
HRSDS_INT_NSTS_II_MH2-65,0.38
HRSDS_INT_NSTS_II_MH2-66,0.38
HRSDS_INT_NSTS_II_MH2-67,0.4
HRSDS_INT_NSTS_II_MH2-68,0.37
HRSDS_INT_NSTS_II_MH2-69,0.35
HRSDS_INT_NSTS_II_MH2-70,0.33
HRSDS_INT_NSTS_II_MH2-71,0.33
HRSDS_INT_NSTS_II_MH2-72,0.33
HRSDS_INT_NSTS_II_MH2-73,0.35
HRSDS_INT_NSTS_II_MH2-74,0.32
HRSDS_INT_NSTS_II_MH2-75,0.32
HRSDS_INT_NSTS_II_MH2-76,0.32
HRSDS_INT_NSTS_II_MH2-77,0.32
HRSDS_INT_NSTS_II_MH2-78,0.32
HRSDS_INT_NSTS_II_MH2-79,0.32
HRSDS_INT_NSTS_II_MH2-80,0.53
HRSDS_INT_NSTS_II_MH2-81,0.68
HRSDS_INT_NSTS_II_MH2-82,0.55
HRSDS_INT_NSTS_II_MH2-82_BT,0.59
HRSDS_INT_NSTS_II_MH2-83,0.54
HRSDS_INT_NSTS_II_MH2-84,0.53
HRSDS_INT_NSTS_II_MH2-85,0.53
HRSDS_INT_NSTS_II_MH2-86,0.53
HRSDS_INT_NSTS_II_MH2-87,0.44
HRSDS_INT_NSTS_II_MH2-88,0.44
HRSDS_INT_NSTS_II_MH2-89,0.44
HRSDS_INT_NSTS_II_MH2-90,0.44
HRSDS_INT_NSTS_II_MH2-91,0.44
HRSDS_INT_NSTS_II_MH2-92,0.44
HRSDS_INT_NSTS_II_MH2-93,0.43
HRSDS_INT_NSTS_II_MH2-93A,0.44
HRSDS_INT_NSTS_II_MH2-93B,0.52
HRSDS_INT_NSTS_II_MH2-94,0.44
HRSDS_INT_NSTS_II_MH2-95,0.35
HRSDS_INT_NSTS_II_MH2-96,0.36
HRSDS_NTE1_I_MH1-01,0.57
HRSDS_NTE1_I_MH1-02,0.57
HRSDS_NTE1_I_MH1-03,0.53
HRSDS_NTE1_I_MH1-04,0.74
HRSDS_NTE1_I_MH1-05,0.7
HRSDS_NTE1_I_MH1-06,0.73
HRSDS_NTE1_I_MH1-07,0.59
HRSDS_NTE1_I_MH1-08,0.59
HRSDS_NTE1_I_MH1-08_BT,0.59
HRSDS_NTE1_I_MH1-09,0.59
HRSDS_NTE1_I_MH1-10,0.59
HRSDS_NTE1_I_MH1-11,0.59
HRSDS_NTE1_I_MH1-12,0.59
HRSDS_NTE1_I_MH1-13,0.59
HRSDS_NTE1_I_MH1-14,0.6
HRSDS_NTE1_I_MH1-15,0.55
HRSDS_NTE1_I_MH1-16,0.56
HRSDS_NTE1_I_MH1-17,0.55
HRSDS_NTE1_I_MH1-18,0.55
HRSDS_NTE1_I_MH1-19,0.55
HRSDS_NTE1_I_MH1-20,0.55
HRSDS_NTE1_I_MH1-21,0.49
HRSDS_NTE1_I_MH1-22,0.52
HRSDS_NTE1_I_MH1-23,0.44
HRSDS_NTE1_I_MH1-24,0.44
HRSDS_NTE1_I_MH1-25,0.44
HRSDS_NTE1_I_MH1-26,0.44
HRSDS_NTE1_I_MH1-27,0.44
HRSDS_NTE1_I_MH1-27_NewMH1,0.44
HRSDS_NTE1_I_MH1-27_NewMH2,0.44
HRSDS_NTE1_II_MH2-28,0.43
HRSDS_NTE1_II_MH2-29,0.43
HRSDS_NTE1_II_MH2-30,0.67
HRSDS_NTE1_II_MH2-31,0.62
HRSDS_NTE1_II_MH2-32,0.6
HRSDS_NTE1_II_MH2-33,0.59
HRSDS_NTE1_II_MH2-34,0.42
HRSDS_NTE1_II_MH2-35,0.48
